achoimre	noun	leagan gearr.	cuntas giorraithe agus gan tugtha ach na príomhphointí	broader
focal	noun	aonad de theanga a chuireann míniú ar leith in iúil. Nuair a scríobhtar focal bíonn sé déanta suas de litreacha.	abairt, ráiteas, caint	none
focal	noun	aonad de theanga a chuireann míniú ar leith in iúil. Nuair a scríobhtar focal bíonn sé déanta suas de litreacha.	teachtaireacht, eolas	none
focal	noun	aonad de theanga a chuireann míniú ar leith in iúil. Nuair a scríobhtar focal bíonn sé déanta suas de litreacha.	gealltanas	none
feoil	noun	An chuid bhog de chorp ainmhí.	an rud bog (matáin, etc.) a chlúdaíonn cnámha an duine agus an ainmhí	exact
feoil	noun	An chuid bhog de chorp ainmhí.	an chuid de chorp an ainmhí a úsáidtear mar bhia	none
feoil	noun	An chuid bhog de chorp ainmhí.	raimhre	none
seacláid	noun	Cineál bia milis.	taos a dhéantar as síolta an chrainn chócó agus iad meilte	narrower
seacláid	noun	Cineál bia milis.	deoch, milseán etc., a dhéantar as seo	exact
file	noun	duine a chumann dánta.	duine a chumann dánta nó filíocht	exact
file	noun	duine a chumann dánta.	sciolladóir	none
tolg	noun	píosa troscáin bog gur féidir le roinnt daoine suí air.	ionsaí, fogha	none
tolg	noun	píosa troscáin bog gur féidir le roinnt daoine suí air.	bearna, briseadh	none
tolg	noun	píosa troscáin bog gur féidir le roinnt daoine suí air.	stolladh, scoilt	none
earrach	noun	An chéad séasúr den bhliain.	an séasúr a leanann an geimhreadh nuair a thosaíonn plandaí ag fás	exact
earrach	noun	An chéad séasúr den bhliain.	obair earraigh	broader
teannaire	noun	caidéal a úsáidtear chun aer a chuir i mboinn rothair.	rud a theannann nó a fháisceann	none
teannaire	noun	caidéal a úsáidtear chun aer a chuir i mboinn rothair.	pumpa	exact
dualgas	noun	rud a chaitheann duine nó aonán a dhéanamh.	ceart nádúrtha	none
dualgas	noun	rud a chaitheann duine nó aonán a dhéanamh.	gnáth-tháille nó luach saothair	none
dualgas	noun	rud a chaitheann duine nó aonán a dhéanamh.	aon rud atá le déanamh	exact
dualgas	noun	rud a chaitheann duine nó aonán a dhéanamh.	diúite	exact
callaire	noun	gléas chun fuaimeanna a dhéanamh níos glóraí, nó go ginearálta chun comhartha leictreach a thiontú go fuaim.	bolscaire	none
callaire	noun	gléas chun fuaimeanna a dhéanamh níos glóraí, nó go ginearálta chun comhartha leictreach a thiontú go fuaim.	gléas bolscaireachta	exact
tintreach	noun	Cineál aimsir ina bhfeidhmíonn aer tais mar sheoltóir do sruth leictreach sa spéir.	splancacha toirní	related
tintreach	noun	Cineál aimsir ina bhfeidhmíonn aer tais mar sheoltóir do sruth leictreach sa spéir.	splanc, spréach	none
sreang	noun	Píosa fada tanaí solúbtha de ábhar láidir, miotal de ghnáth.	corda ceangail	exact
sreang	noun	Píosa fada tanaí solúbtha de ábhar láidir, miotal de ghnáth.	téad nó corda miotail	exact
sreang	noun	Píosa fada tanaí solúbtha de ábhar láidir, miotal de ghnáth.	sraoillín	none
lúibín	noun	An comhartha poncaíochta '(' nó ')' .	lúb bheag	none
lúibín	noun	An comhartha poncaíochta '(' nó ')' .	ceann de dhá mharc a úsáidtear i gcló thart ar fhocail nó ar litreacha nó ar fhigiúirí – ( ) [ ]	none
craiceann	noun	An clúdach seachtrach de rudaí beo.	seithe, screamh chlúdaigh ar chorp	broader
craiceann	noun	An clúdach seachtrach de rudaí beo.	scannán clúdaigh ar thoradh nó ar ghlasra	broader
craiceann	noun	An clúdach seachtrach de rudaí beo.	dromchla	none
craiceann	noun	An clúdach seachtrach de rudaí beo.	snas, bailchríoch	none
comparáid	noun	Déantar comparáid idir dhá rud nuair a mheastar iad ó thaobh ná difríochtaí agus na cosúlachtaí atá eatarthu.	coibhneas, comórtas	exact
comparáid	noun	Déantar comparáid idir dhá rud nuair a mheastar iad ó thaobh ná difríochtaí agus na cosúlachtaí atá eatarthu.	cosúlacht	related
saighdiúir	noun	duine atá ina bhall d'arm mar shlí bheatha.	duine i seirbhís an airm	exact
saighdiúir	noun	duine atá ina bhall d'arm mar shlí bheatha.	fear nó bean airm den chéim is ísle, saighdiúir singil	exact
saighdiúir	noun	duine atá ina bhall d'arm mar shlí bheatha.	duine dána cróga	none
dochtúir	noun	duine a chuireann leigheas ar dhaoine breoite.	duine a bhfuil céim sa leigheas aige	exact
dochtúir	noun	duine a chuireann leigheas ar dhaoine breoite.	duine a bhfuil ardchéim ollscoile sa léann aige	none
péist	noun	ainmhí beag tanaí ón bhfíleam annelid.	ainmhí allta, arracht, reiptíl	none
péist	noun	ainmhí beag tanaí ón bhfíleam annelid.	ainmhí beag lúbarnaíola gan ghéag gan chnámh droma	exact
péist	noun	ainmhí beag tanaí ón bhfíleam annelid.	cuiteog	broader
gloine	noun	ábhar tré-dhearcach, righin, so-bhríste déanta as dé-ocsáid sileacan don chuid is mó.	ábhar mar a bhíonn i bhfuinneoga a ligeann an solas tríd	exact
gloine	noun	ábhar tré-dhearcach, righin, so-bhríste déanta as dé-ocsáid sileacan don chuid is mó.	scáthán	none
gloine	noun	ábhar tré-dhearcach, righin, so-bhríste déanta as dé-ocsáid sileacan don chuid is mó.	() spéaclaí	none
gloine	noun	ábhar tré-dhearcach, righin, so-bhríste déanta as dé-ocsáid sileacan don chuid is mó.	árthach gloine  nó a lán sin	none
radharc	noun	An méid atá le feiceáil ó láthair.	cumas nó acmhainn feiceála	none
radharc	noun	An méid atá le feiceáil ó láthair.	raon amhairc	exact
radharc	noun	An méid atá le feiceáil ó láthair.	féachaint, amharc	related
radharc	noun	An méid atá le feiceáil ó láthair.	an rud a fheictear, feic	exact
radharc	noun	An méid atá le feiceáil ó láthair.	díol súl, neart	none
radharc	noun	An méid atá le feiceáil ó láthair.	súil(e)	none
radharc	noun	An méid atá le feiceáil ó láthair.	cuid amháin de ghníomh i ndráma	none
réabhlóid	noun	Éirí amach na ndaoine i gcoinne an rialtais i dtír.	athrú bunúsach i gcúrsaí tíre	related
réabhlóid	noun	Éirí amach na ndaoine i gcoinne an rialtais i dtír.	treascairt rialtais ag lucht ceannairce	exact
rialtas	noun	Iad siúd atá i gceannas ar thír a riailiú.	grúpa daoine a cheaptar chun tír a rialú	exact
rialtas	noun	Iad siúd atá i gceannas ar thír a riailiú.	an rialú a dhéanann siadsan	related
rialtas	noun	Iad siúd atá i gceannas ar thír a riailiú.	córas rialaithe	related
deichniúr	noun	deich nduine.	deich nduine	exact
deichniúr	noun	deich nduine.	deich gcloch den phaidrín nó na paidreacha a deirtear orthu	none
srón	noun	orgán ar éadain ainmhithe a thugann cumas dóibh rudaí a bholú.	an chuid den aghaidh a thugann anáil agus boladh do dhuine nó d'ainmhí	exact
srón	noun	orgán ar éadain ainmhithe a thugann cumas dóibh rudaí a bholú.	gob, soc	related
srón	noun	orgán ar éadain ainmhithe a thugann cumas dóibh rudaí a bholú.	cumas bolaíochta	none
taibhse	noun	Rud osnádúrtha samhailteach a chreidtear a mhaireann i ndiadh bás chorp an duine.	sprid, gósta	exact
taibhse	noun	Rud osnádúrtha samhailteach a chreidtear a mhaireann i ndiadh bás chorp an duine.	dealramh, féachaint	none
taibhse	noun	Rud osnádúrtha samhailteach a chreidtear a mhaireann i ndiadh bás chorp an duine.	mustar, mórchúis	none
marbh	adjective	Deirtear go bhfuil rud a bhí beo marbh nuair a éagann sé.	duine marbh	related
cumas	noun	deirtear go bhfuil cumas ag duine rud a dhéanamh má tá an duine sin in ann an rud sin a dhéanamh.	ábaltacht, neart	exact
buaiteoir	noun	An té go mbíonn an bua aige nó aici i gcomórtas.	duine a bhuann	exact
díospóireacht	noun	comórtas cainte ina dhéantar rún a phlé.	caint nó argóint idir dhaoine	narrower
ceist	noun	abairt, frása nó focal a fiafraíonn eolas. Sa scríobh cuirtear ceist in iúil le comhartha ceiste: '?'	caint a lorgann eolas ar dhuine, fiafraí	exact
folús	noun	réigiún spáis atá go h-iomlán follamh, gan damhna ar bith ann.	spás folamh, spás a bhfuil aer agus gás díbeartha as	exact
mana	noun	comhartha, tuar.	comhartha, tuar	exact
mana	noun	comhartha, tuar.	dearcadh	none
mana	noun	comhartha, tuar.	abairt ghonta chun duine a spreagadh (ar nós )	none
mana	noun	dearcadh.	comhartha, tuar	none
mana	noun	dearcadh.	dearcadh	exact
mana	noun	dearcadh.	abairt ghonta chun duine a spreagadh (ar nós )	none
mana	noun	Abairt ghonta chun duine a spreagadh.	comhartha, tuar	none
mana	noun	Abairt ghonta chun duine a spreagadh.	dearcadh	none
mana	noun	Abairt ghonta chun duine a spreagadh.	abairt ghonta chun duine a spreagadh (ar nós )	exact
aigne	noun	Acmhainn smaointe an duine, intinn.	acmhainn smaointe an duine, intinn	exact
aigne	noun	Acmhainn smaointe an duine, intinn.	beocht, meanma	none
aigne	noun	beocht, meanma.	acmhainn smaointe an duine, intinn	none
aigne	noun	beocht, meanma.	beocht, meanma	exact
intinn	noun	aigne, suíomh na smaointe.	aigne, suíomh na smaointe	exact
intinn	noun	aigne, suíomh na smaointe.	meon, claonadh	none
intinn	noun	aigne, suíomh na smaointe.	aird	none
intinn	noun	aigne, suíomh na smaointe.	sprid	none
intinn	noun	aigne, suíomh na smaointe.	aidhm, cuspóir	none
intinn	noun	aigne, suíomh na smaointe.	tuairim	none
intinn	noun	meon, claonadh.	aigne, suíomh na smaointe	none
intinn	noun	meon, claonadh.	meon, claonadh	exact
intinn	noun	meon, claonadh.	aird	none
intinn	noun	meon, claonadh.	sprid	none
intinn	noun	meon, claonadh.	aidhm, cuspóir	none
intinn	noun	meon, claonadh.	tuairim	none
intinn	noun	aird.	aigne, suíomh na smaointe	none
intinn	noun	aird.	meon, claonadh	none
intinn	noun	aird.	aird	exact
intinn	noun	aird.	sprid	none
intinn	noun	aird.	aidhm, cuspóir	none
intinn	noun	aird.	tuairim	none
intinn	noun	sprid.	aigne, suíomh na smaointe	none
intinn	noun	sprid.	meon, claonadh	none
intinn	noun	sprid.	aird	none
intinn	noun	sprid.	sprid	exact
intinn	noun	sprid.	aidhm, cuspóir	none
intinn	noun	sprid.	tuairim	none
intinn	noun	aidhm, cuspóir	aigne, suíomh na smaointe	none
intinn	noun	aidhm, cuspóir	meon, claonadh	none
intinn	noun	aidhm, cuspóir	aird	none
intinn	noun	aidhm, cuspóir	sprid	none
intinn	noun	aidhm, cuspóir	aidhm, cuspóir	exact
intinn	noun	aidhm, cuspóir	tuairim	none
intinn	noun	tuairim.	aigne, suíomh na smaointe	none
intinn	noun	tuairim.	meon, claonadh	none
intinn	noun	tuairim.	aird	none
intinn	noun	tuairim.	sprid	none
intinn	noun	tuairim.	aidhm, cuspóir	none
intinn	noun	tuairim.	tuairim	exact
tuar	noun	Comhartha ar rud le teacht (tuar tubaiste, ceatha).	gealadh (éadaí etc.), sábháil (féir etc.)	none
tuar	noun	Comhartha ar rud le teacht (tuar tubaiste, ceatha).	cur nó dul i dtaithí	none
tuar	noun	Comhartha ar rud le teacht (tuar tubaiste, ceatha).	éirí sách, dóthanach	none
tuar	noun	Comhartha ar rud le teacht (tuar tubaiste, ceatha).	áit le héadaí a ghealadh ann	none
tuar	noun	tairngreacht (ag tuar oilc, báistí).	gealadh (éadaí etc.), sábháil (féir etc.)	none
tuar	noun	tairngreacht (ag tuar oilc, báistí).	cur nó dul i dtaithí	none
tuar	noun	tairngreacht (ag tuar oilc, báistí).	éirí sách, dóthanach	none
tuar	noun	tairngreacht (ag tuar oilc, báistí).	áit le héadaí a ghealadh ann	none
tuar	noun	tuilleamh, tabhú (tuar an t-ádh agus tiocfaidh sé)	gealadh (éadaí etc.), sábháil (féir etc.)	none
tuar	noun	tuilleamh, tabhú (tuar an t-ádh agus tiocfaidh sé)	cur nó dul i dtaithí	none
tuar	noun	tuilleamh, tabhú (tuar an t-ádh agus tiocfaidh sé)	éirí sách, dóthanach	related
tuar	noun	tuilleamh, tabhú (tuar an t-ádh agus tiocfaidh sé)	áit le héadaí a ghealadh ann	none
tuar	noun	aoileach.	gealadh (éadaí etc.), sábháil (féir etc.)	none
tuar	noun	aoileach.	cur nó dul i dtaithí	none
tuar	noun	aoileach.	éirí sách, dóthanach	none
tuar	noun	aoileach.	áit le héadaí a ghealadh ann	none
tuar	noun	Talamh leasaithe.	gealadh (éadaí etc.), sábháil (féir etc.)	none
tuar	noun	Talamh leasaithe.	cur nó dul i dtaithí	none
tuar	noun	Talamh leasaithe.	éirí sách, dóthanach	none
tuar	noun	Talamh leasaithe.	áit le héadaí a ghealadh ann	none
tuar	noun	féarach, bán.	gealadh (éadaí etc.), sábháil (féir etc.)	none
tuar	noun	féarach, bán.	cur nó dul i dtaithí	none
tuar	noun	féarach, bán.	éirí sách, dóthanach	none
tuar	noun	féarach, bán.	áit le héadaí a ghealadh ann	none
tuar	noun	Clós eallaigh.	gealadh (éadaí etc.), sábháil (féir etc.)	none
tuar	noun	Clós eallaigh.	cur nó dul i dtaithí	none
tuar	noun	Clós eallaigh.	éirí sách, dóthanach	none
tuar	noun	Clós eallaigh.	áit le héadaí a ghealadh ann	none
tuar	noun	Áit le héadaí a ghealadh ann.	gealadh (éadaí etc.), sábháil (féir etc.)	none
tuar	noun	Áit le héadaí a ghealadh ann.	cur nó dul i dtaithí	none
tuar	noun	Áit le héadaí a ghealadh ann.	éirí sách, dóthanach	none
tuar	noun	Áit le héadaí a ghealadh ann.	áit le héadaí a ghealadh ann	exact
tuar	verb	geal, bánaigh.	gealadh (éadaí etc.), sábháil (féir etc.)	exact
tuar	verb	geal, bánaigh.	cur nó dul i dtaithí	none
tuar	verb	geal, bánaigh.	éirí sách, dóthanach	none
tuar	verb	geal, bánaigh.	áit le héadaí a ghealadh ann	none
tuar	verb	Rud a thriomú trína nochtadh don aer, sábháil (féar srl.).	gealadh (éadaí etc.), sábháil (féir etc.)	exact
tuar	verb	Rud a thriomú trína nochtadh don aer, sábháil (féar srl.).	cur nó dul i dtaithí	none
tuar	verb	Rud a thriomú trína nochtadh don aer, sábháil (féar srl.).	éirí sách, dóthanach	none
tuar	verb	Rud a thriomú trína nochtadh don aer, sábháil (féar srl.).	áit le héadaí a ghealadh ann	none
tuar	verb	Clóigh, cuir nó téigh i dtaithí.	gealadh (éadaí etc.), sábháil (féir etc.)	none
tuar	verb	Clóigh, cuir nó téigh i dtaithí.	cur nó dul i dtaithí	exact
tuar	verb	Clóigh, cuir nó téigh i dtaithí.	éirí sách, dóthanach	none
tuar	verb	Clóigh, cuir nó téigh i dtaithí.	áit le héadaí a ghealadh ann	none
tuar	verb	Éirigh sách, dóthanach, cortha.	gealadh (éadaí etc.), sábháil (féir etc.)	none
tuar	verb	Éirigh sách, dóthanach, cortha.	cur nó dul i dtaithí	none
tuar	verb	Éirigh sách, dóthanach, cortha.	éirí sách, dóthanach	exact
tuar	verb	Éirigh sách, dóthanach, cortha.	áit le héadaí a ghealadh ann	none
comhartha	noun	marc (comhartha cluaise, comhartha ceiste)	marc	exact
comhartha	noun	marc (comhartha cluaise, comhartha ceiste)	nod a thugann rud le fios	none
comhartha	noun	marc (comhartha cluaise, comhartha ceiste)	tuar a léiríonn rud atá le teacht	none
comhartha	noun	marc (comhartha cluaise, comhartha ceiste)	rian, cosúlacht	none
comhartha	noun	marc (comhartha cluaise, comhartha ceiste)	aird, ceann	none
comhartha	noun	marc (comhartha cluaise, comhartha ceiste)	fógra, méar eolais	none
comhartha	noun	marc (comhartha cluaise, comhartha ceiste)	rian aitheantais	none
comhartha	noun	nod a thugann rud le fios (rinne sé comhartha dom)	marc	none
comhartha	noun	nod a thugann rud le fios (rinne sé comhartha dom)	nod a thugann rud le fios	exact
comhartha	noun	nod a thugann rud le fios (rinne sé comhartha dom)	tuar a léiríonn rud atá le teacht	none
comhartha	noun	nod a thugann rud le fios (rinne sé comhartha dom)	rian, cosúlacht	none
comhartha	noun	nod a thugann rud le fios (rinne sé comhartha dom)	aird, ceann	none
comhartha	noun	nod a thugann rud le fios (rinne sé comhartha dom)	fógra, méar eolais	none
comhartha	noun	nod a thugann rud le fios (rinne sé comhartha dom)	rian aitheantais	none
comhartha	noun	tuar a léiríonn rud atá le teacht (comhartha fearthainne)	marc	none
comhartha	noun	tuar a léiríonn rud atá le teacht (comhartha fearthainne)	nod a thugann rud le fios	none
comhartha	noun	tuar a léiríonn rud atá le teacht (comhartha fearthainne)	tuar a léiríonn rud atá le teacht	exact
comhartha	noun	tuar a léiríonn rud atá le teacht (comhartha fearthainne)	rian, cosúlacht	none
comhartha	noun	tuar a léiríonn rud atá le teacht (comhartha fearthainne)	aird, ceann	none
comhartha	noun	tuar a léiríonn rud atá le teacht (comhartha fearthainne)	fógra, méar eolais	none
comhartha	noun	tuar a léiríonn rud atá le teacht (comhartha fearthainne)	rian aitheantais	none
comhartha	noun	rian, cosúlacht (comhartha scine; ní bhfuair sé ach comhartha)	marc	none
comhartha	noun	rian, cosúlacht (comhartha scine; ní bhfuair sé ach comhartha)	nod a thugann rud le fios	none
comhartha	noun	rian, cosúlacht (comhartha scine; ní bhfuair sé ach comhartha)	tuar a léiríonn rud atá le teacht	none
comhartha	noun	rian, cosúlacht (comhartha scine; ní bhfuair sé ach comhartha)	rian, cosúlacht	exact
comhartha	noun	rian, cosúlacht (comhartha scine; ní bhfuair sé ach comhartha)	aird, ceann	none
comhartha	noun	rian, cosúlacht (comhartha scine; ní bhfuair sé ach comhartha)	fógra, méar eolais	none
comhartha	noun	rian, cosúlacht (comhartha scine; ní bhfuair sé ach comhartha)	rian aitheantais	none
comhartha	noun	aird, ceann (ná tóg aon comhartha de)	marc	none
comhartha	noun	aird, ceann (ná tóg aon comhartha de)	nod a thugann rud le fios	none
comhartha	noun	aird, ceann (ná tóg aon comhartha de)	tuar a léiríonn rud atá le teacht	none
comhartha	noun	aird, ceann (ná tóg aon comhartha de)	rian, cosúlacht	none
comhartha	noun	aird, ceann (ná tóg aon comhartha de)	aird, ceann	exact
comhartha	noun	aird, ceann (ná tóg aon comhartha de)	fógra, méar eolais	none
comhartha	noun	aird, ceann (ná tóg aon comhartha de)	rian aitheantais	none
comhartha	noun	fógra, méar eolais (comharthaí bóthair)	marc	none
comhartha	noun	fógra, méar eolais (comharthaí bóthair)	nod a thugann rud le fios	none
comhartha	noun	fógra, méar eolais (comharthaí bóthair)	tuar a léiríonn rud atá le teacht	none
comhartha	noun	fógra, méar eolais (comharthaí bóthair)	rian, cosúlacht	none
